,zpid,price,city,latitude,longitude,bathrooms,bedrooms,living_area,lot_area,lot_area_unit,days_on_zillow,lot_sqft
1741,16986221.0,800000.0,San Diego,32.78948,-117.08354,2.0,3.0,1097.0,5500.0,sqft,77.73284722222222,5500.0
1743,17078186.0,729000.0,San Diego,32.72595,-117.11281,2.0,3.0,1072.0,6100.0,sqft,33.628252314814816,6100.0
1744,16953254.0,1100000.0,San Diego,32.75203,-117.16448,2.0,3.0,1184.0,2248.0,sqft,6.4971875,2248.0
1746,16987168.0,1699000.0,San Diego,32.778233,-117.08947,2.0,4.0,2892.0,1.09,acres,64.4971875,47480.4
1747,16923965.0,4650000.0,San Diego,32.76382,-117.25024,4.0,4.0,3005.0,2921.0,sqft,218.4971875,2921.0
1748,17012995.0,769000.0,San Diego,32.74284,-117.07445,2.0,3.0,1200.0,5600.0,sqft,26.4971875,5600.0
1749,16937820.0,969000.0,San Diego,32.779785,-117.16873,2.0,3.0,1410.0,5227.2,sqft,11.719363425925925,5227.2
1750,52520078.0,2100000.0,San Diego,32.730347,-117.128815,2.0,3.0,1792.0,6400.0,sqft,15.521886574074074,6400.0
1752,16742778.0,999000.0,San Diego,33.017414,-117.06661,2.0,3.0,1558.0,6969.6,sqft,35.66344907407407,6969.6
1754,17076504.0,999000.0,San Diego,32.723164,-117.12719,2.0,3.0,1462.0,2738.0,sqft,42.4971875,2738.0
1755,16838801.0,4850000.0,La Jolla,32.856045,-117.254906,3.0,4.0,2021.0,5293.0,sqft,82.30725694444445,5293.0
1756,17012312.0,699000.0,San Diego,32.730774,-117.10026,1.0,2.0,837.0,7115.0,sqft,19.398125,7115.0
1758,16959855.0,845000.0,San Diego,32.746273,-117.118835,1.0,2.0,784.0,5001.0,sqft,48.4971875,5001.0
1760,17202462.0,2099900.0,San Diego,33.031418,-117.09299,3.0,4.0,2848.0,9147.6,sqft,5.677395833333334,9147.6
1761,16838600.0,8100000.0,La Jolla,32.85757,-117.254845,4.0,3.0,3555.0,5105.0,sqft,72.4971875,5105.0
1762,17062378.0,3150000.0,San Diego,32.728756,-117.236824,3.0,3.0,2138.0,10588.0,sqft,23.730625,10588.0
1764,439460293.0,1625000.0,San Diego,32.986755,-117.10759,4.0,4.0,2547.0,2280.0,sqft,82.4971875,2280.0
1765,54583812.0,879900.0,San Diego,32.581806,-117.012245,3.0,4.0,1931.0,6569.0,sqft,13.4971875,6569.0
1766,16932899.0,1049000.0,San Diego,32.797123,-117.13525,3.0,4.0,1834.0,6969.6,sqft,5.819467592592592,6969.6
1767,17075954.0,1999999.0,San Diego,32.72781,-117.12799,2.0,4.0,1826.0,6969.6,sqft,40.70181712962963,6969.6
1770,66658771.0,3595000.0,San Diego,32.984875,-117.1674,6.0,5.0,5148.0,0.45,acres,15.490717592592592,19602.0
1771,16851298.0,6495000.0,La Jolla,32.847042,-117.25674,5.0,5.0,5147.0,1.09,acres,43.77313657407407,47480.4
1772,61262069.0,1175000.0,San Diego,33.01596,-117.11831,3.0,3.0,1644.0,1.89,sqft,56.4971875,1.89
1773,16839167.0,9985000.0,La Jolla,32.85147,-117.259476,6.0,5.0,4954.0,9583.2,sqft,96.90315972222223,9583.2
1775,120288770.0,1949000.0,San Diego,33.01666,-117.13011,3.0,4.0,2435.0,4160.0,sqft,4.656481481481482,4160.0
1776,17090374.0,799000.0,San Diego,32.70402,-117.069725,2.0,5.0,1759.0,5637.0,sqft,5.4971875,5637.0
1779,16851785.0,9995000.0,La Jolla,32.830948,-117.25349,8.0,7.0,7191.0,1.27,acres,48.12667824074074,55321.200000000004
1780,16783898.0,1699900.0,San Diego,32.94044,-117.163605,3.0,4.0,2052.0,0.2799999999999999,acres,55.644050925925924,12196.799999999996
1781,16931703.0,950000.0,San Diego,32.800198,-117.12328,2.0,3.0,1056.0,7400.0,sqft,4.4971875,7400.0
1784,16849011.0,6350000.0,La Jolla,32.842194,-117.26985,6.0,5.0,3609.0,6419.0,sqft,7.613252314814815,6419.0
1785,16862552.0,1274900.0,San Diego,32.822865,-117.20049,2.0,3.0,1658.0,5600.0,sqft,42.4971875,5600.0
1786,16998550.0,1095000.0,San Diego,32.761593,-117.05617,2.0,3.0,2087.0,7800.0,sqft,15.4971875,7800.0
1788,17012521.0,850000.0,San Diego,32.73256,-117.09241,2.0,3.0,1395.0,5000.0,sqft,99.4971875,5000.0
1791,16851683.0,12495000.0,La Jolla,32.832752,-117.26188,8.0,7.0,6919.0,0.2699954086317723,acres,47.74557870370371,11761.000000000002
1792,16940700.0,950000.0,San Diego,32.773952,-117.20398,2.0,2.0,577.0,2800.0,sqft,12.4971875,2800.0
1794,111434944.0,2398888.0,San Diego,33.01713,-117.138885,3.0,4.0,3103.0,5964.0,sqft,10.778171296296296,5964.0
1795,16964171.0,1349000.0,San Diego,32.73827,-117.236786,2.0,3.0,1139.0,5800.0,sqft,68.4971875,5800.0
1796,16937015.0,799000.0,San Diego,32.79563,-117.17642,1.0,2.0,1086.0,5000.0,sqft,20.4971875,5000.0
1798,112904846.0,9999000.0,San Diego,32.997417,-117.14501,10.0,7.0,12826.0,2.9,acres,119.4971875,126324.0
1799,16794134.0,1100000.0,San Diego,32.96831,-117.09025,3.0,3.0,1767.0,5000.0,sqft,42.4971875,5000.0
1800,16951217.0,2750000.0,San Diego,32.753174,-117.18863,4.0,3.0,3054.0,5227.2,sqft,88.45326388888888,5227.2
1801,17201972.0,1350000.0,San Diego,33.038147,-117.083374,3.0,4.0,2415.0,6534.0,sqft,5.487708333333333,6534.0
1804,461211905.0,1349000.0,San Diego,32.743786,-117.13767,4.0,3.0,1564.0,4487.0,sqft,75.4971875,4487.0
1806,458721987.0,9995000.0,La Jolla,32.84869,-117.27018,5.0,8.0,3944.0,6403.0,sqft,196.4971875,6403.0
1807,16851244.0,4395000.0,La Jolla,32.849434,-117.25905,6.0,5.0,3597.0,6776.0,sqft,40.4971875,6776.0
1809,81775463.0,749000.0,San Diego,32.734753,-117.09529,3.0,3.0,1310.0,3830.0,sqft,19.4971875,3830.0
1811,16871356.0,909900.0,San Diego,32.82706,-117.099266,2.0,4.0,1532.0,3049.2,sqft,47.723310185185184,3049.2
1812,66658982.0,3649999.0,San Diego,32.98436,-117.16748,6.0,5.0,5148.0,0.4,acres,5.604305555555555,17424.0
1813,16964937.0,1199000.0,San Diego,32.735493,-117.22801,1.0,2.0,803.0,5227.2,sqft,18.854375,5227.2
1816,17061680.0,1348300.0,San Diego,32.730927,-117.22562,2.0,4.0,1658.0,5227.2,sqft,33.54184027777778,5227.2
1820,16856766.0,2400000.0,La Jolla,32.817966,-117.240654,3.0,4.0,1945.0,10000.0,sqft,128.4971875,10000.0
1821,16963362.0,2695000.0,San Diego,32.742855,-117.24085,2.0,3.0,2131.0,7000.0,sqft,4.737106481481481,7000.0
1823,54904865.0,4295000.0,San Diego,32.99075,-117.15095,5.0,4.0,5008.0,2.11,acres,54.50943287037037,91911.59999999999
1825,69020445.0,3075000.0,San Diego,32.9262,-117.02458,7.0,5.0,5153.0,0.45,acres,2.3439814814814817,19602.0
1827,455218095.0,23500000.0,La Jolla,32.83798,-117.257545,13.0,6.0,9403.0,0.4454545454545454,acres,292.58908564814817,19403.999999999996
1828,16873639.0,1449000.0,San Diego,32.840313,-117.09187,3.0,4.0,2507.0,5406.0,sqft,68.76263888888889,5406.0
1829,16799533.0,1169000.0,San Diego,32.971214,-117.08083,3.0,3.0,1539.0,3484.8,sqft,4.55912037037037,3484.8
1830,16831758.0,975000.0,San Diego,32.905315,-117.13351,2.0,3.0,1340.0,5227.2,sqft,85.55355324074074,5227.2
1831,16838251.0,1599999.0,San Diego,32.866993,-117.20281,3.0,3.0,1578.0,1.99,acres,5.707777777777777,86684.4
1832,17194114.0,879000.0,San Diego,32.79326,-117.07751,2.0,3.0,1255.0,5500.0,sqft,46.93564814814815,5500.0
1834,251116618.0,1519000.0,Santee,32.85854,-117.012115,4.0,4.0,2895.0,5832.684,sqft,21.662222222222223,5832.684
1835,16856997.0,3000000.0,La Jolla,32.82488,-117.23649,4.0,4.0,3220.0,10454.4,sqft,12.190555555555555,10454.4
1838,463274195.0,1195000.0,San Diego,32.7557,-117.12702,1.0,2.0,1497.0,5249.0,sqft,1.4971875,5249.0
1839,16786183.0,1125000.0,San Diego,32.905758,-117.13829,2.0,4.0,1320.0,5227.2,sqft,18.603217592592593,5227.2
1841,16834426.0,13300000.0,La Jolla,32.880405,-117.247536,6.0,6.0,5175.0,1.1,acres,7.823055555555555,47916.00000000001
1844,16950026.0,2350000.0,San Diego,32.749237,-117.22162,4.0,4.0,2522.0,4673.0,sqft,90.4971875,4673.0
1845,16848259.0,6495000.0,La Jolla,32.848,-117.26246,5.0,4.0,5010.0,7840.8,sqft,85.75256944444445,7840.8
1846,16941321.0,1449000.0,San Diego,32.768288,-117.19028,3.0,4.0,1952.0,5476.0,sqft,5.87037037037037,5476.0
1847,16777662.0,2399000.0,San Diego,32.944653,-117.21791,3.0,3.0,2639.0,5933.0,sqft,17.4971875,5933.0
1848,16852265.0,14500000.0,La Jolla,32.839558,-117.25085,8.0,5.0,6930.0,0.76,acres,5.4971875,33105.6
1849,16773211.0,4799000.0,San Diego,32.95683,-117.18224,5.0,4.0,5329.0,1.01,acres,7.4971875,43995.6
1851,16964044.0,1380000.0,San Diego,32.738167,-117.23756,2.0,3.0,1062.0,10500.0,sqft,67.12731481481481,10500.0
1852,72109209.0,1249000.0,San Diego,32.727,-117.16322,4.0,3.0,2008.0,5096.0,sqft,68.4971875,5096.0
1853,54905457.0,2499900.0,San Diego,32.972256,-117.1436,3.0,4.0,3422.0,8841.0,sqft,9.4971875,8841.0
1854,17065522.0,2650000.0,San Diego,32.710106,-117.23939,5.0,5.0,3000.0,6969.6,sqft,45.856886574074075,6969.6
1855,16763667.0,5495000.0,Del Mar,32.951454,-117.25002,5.0,5.0,4300.0,7405.2,sqft,6.8577662037037035,7405.2
1857,16851619.0,6495000.0,La Jolla,32.84259,-117.25384,5.0,4.0,3880.0,0.3,acres,77.69576388888889,13068.0
1861,16855007.0,8975000.0,La Jolla,32.823334,-117.266426,7.0,5.0,6256.0,10018.8,sqft,24.38627314814815,10018.8
1863,17022018.0,839900.0,San Diego,32.79153,-117.01399,2.0,4.0,1375.0,6500.0,sqft,64.4971875,6500.0
1866,16967570.0,1749000.0,San Diego,32.739902,-117.21841,2.0,3.0,1585.0,5021.0,sqft,15.4971875,5021.0
1869,59309737.0,2495000.0,San Diego,32.99297,-117.15954,4.0,3.0,3117.0,6098.4,sqft,20.729363425925925,6098.4
1870,16973952.0,1719999.0,San Diego,32.74253,-117.142494,2.0,3.0,1782.0,5500.0,sqft,5.660532407407407,5500.0
1871,16912743.0,2099999.0,San Diego,32.810528,-117.22312,3.0,3.0,1991.0,0.27,acres,47.51512731481481,11761.2
1872,16942513.0,725000.0,San Diego,32.767094,-117.185326,2.0,2.0,1058.0,3.31,acres,264.5704166666667,144183.6
1873,16845018.0,1849900.0,San Diego,32.8601,-117.189224,3.0,4.0,2384.0,6200.0,sqft,12.603923611111112,6200.0
1874,16838964.0,5895000.0,La Jolla,32.855137,-117.24825,3.0,3.0,2728.0,0.44,acres,85.32694444444445,19166.4
1876,17085548.0,665000.0,San Diego,32.698914,-117.122345,2.0,3.0,880.0,5412.0,sqft,28.4971875,5412.0
1877,16810282.0,1500000.0,San Diego,32.940678,-117.12136,3.0,5.0,2725.0,3920.4,sqft,56.64762731481481,3920.4
1878,16964574.0,1400000.0,San Diego,32.73703,-117.23255,2.0,3.0,1381.0,6534.0,sqft,29.4971875,6534.0
1879,17077660.0,1649999.0,San Diego,32.731472,-117.11831,2.0,3.0,1436.0,7840.8,sqft,14.4971875,7840.8
1880,16992800.0,1795000.0,San Diego,32.76551,-117.10357,2.0,3.0,1211.0,6404.0,sqft,21.4971875,6404.0
1881,17191146.0,1749999.0,San Diego,32.84939,-117.22134,2.0,3.0,1949.0,6969.6,sqft,40.502118055555556,6969.6
1882,69017634.0,3499000.0,San Diego,32.97851,-117.16014,6.0,5.0,4735.0,0.2909550045913682,acres,8.4971875,12673.999999999998
1883,16988023.0,1849995.0,San Diego,32.79317,-117.0677,3.0,5.0,3243.0,0.27,acres,90.33357638888889,11761.2
1884,140174883.0,5750000.0,La Jolla,32.84771,-117.265625,4.0,5.0,3500.0,0.64,acres,11.6625,27878.4
1885,16964868.0,1199900.0,San Diego,32.734123,-117.22935,2.0,3.0,1280.0,2700.0,sqft,46.524340277777775,2700.0
1886,16937164.0,1100000.0,San Diego,32.79057,-117.17547,3.0,4.0,1314.0,4900.0,sqft,58.4971875,4900.0
1888,54905400.0,2249000.0,San Diego,32.966663,-117.16393,5.0,4.0,3346.0,5778.0,sqft,19.71675925925926,5778.0
1889,16951005.0,5250000.0,San Diego,32.75674,-117.18911,6.0,6.0,4458.0,0.75,acres,53.43170138888889,32670.0
1891,241609815.0,4080000.0,San Diego,32.973274,-117.17995,5.0,4.0,4194.0,10454.4,sqft,27.186539351851852,10454.4
1894,16847337.0,1959000.0,San Diego,32.84743,-117.20811,3.0,5.0,2160.0,7840.8,sqft,88.5094212962963,7840.8
1895,16967805.0,1225000.0,San Diego,32.746532,-117.21502,2.0,3.0,1368.0,7500.0,sqft,8.4971875,7500.0
1896,16927867.0,950000.0,San Diego,32.809277,-117.19772,1.0,3.0,952.0,7400.0,sqft,19.867974537037036,7400.0
1897,17064425.0,2890000.0,San Diego,32.71849,-117.235695,4.0,3.0,2340.0,4834.0,sqft,25.311597222222222,4834.0
1899,16868404.0,925000.0,San Diego,32.815388,-117.04591,2.0,4.0,1843.0,8400.0,sqft,9.4971875,8400.0
1900,52517934.0,4448000.0,San Diego,32.788437,-117.05637,5.0,5.0,5549.0,0.5599999999999999,acres,64.50193287037037,24393.6
1901,94694575.0,26500000.0,La Jolla,32.82596,-117.262695,8.0,6.0,11404.0,1.36,acres,762.4971875,59241.600000000006
1903,16980884.0,1219000.0,San Diego,32.80359,-117.05804,3.0,5.0,2371.0,6300.0,sqft,19.4971875,6300.0
1904,69020365.0,1979000.0,San Diego,32.963448,-117.19301,3.0,3.0,2007.0,4060.0,sqft,161.4971875,4060.0
1905,16848782.0,3885000.0,La Jolla,32.844433,-117.26687,4.0,3.0,2814.0,5227.2,sqft,100.8225925925926,5227.2
